x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-2.026052882879191941e+01
3.000000000000000000e+00	-4.661751668229992163e+01
4.000000000000000000e+00	-7.800151728274400398e+01
5.000000000000000000e+00	-1.137420800939468393e+02
6.000000000000000000e+00	-1.569381087760061178e+02
7.000000000000000000e+00	-2.156793937592441068e+02
8.000000000000000000e+00	-2.786592614732924744e+02
9.000000000000000000e+00	-3.563084441768524471e+02
1.000000000000000000e+01	-4.380293901869735009e+02
1.100000000000000000e+01	-5.221962527117950685e+02
1.200000000000000000e+01	-6.125406329026271806e+02
1.300000000000000000e+01	-7.017821769704604549e+02
1.400000000000000000e+01	-7.902588148452255155e+02
1.500000000000000000e+01	-8.855492632299728939e+02
1.600000000000000000e+01	-9.785884240780552545e+02
1.700000000000000000e+01	-1.070153310865709727e+03
1.800000000000000000e+01	-1.160930939690851574e+03
1.900000000000000000e+01	-1.244817864043882537e+03
2.000000000000000000e+01	-1.335409473688760954e+03
2.100000000000000000e+01	-1.428810839465210393e+03
2.200000000000000000e+01	-1.527374476779359611e+03
2.300000000000000000e+01	-1.627186500292787287e+03
2.400000000000000000e+01	-1.725005769761884267e+03
2.500000000000000000e+01	-1.820554650787941000e+03
2.600000000000000000e+01	-1.920965472009475434e+03
2.700000000000000000e+01	-2.016376968148862943e+03
2.800000000000000000e+01	-2.112496329894639075e+03
2.900000000000000000e+01	-2.204580537701123376e+03
3.000000000000000000e+01	-2.298941591965858606e+03
3.100000000000000000e+01	-2.404603494300257353e+03
3.200000000000000000e+01	-2.508196677564129459e+03
3.300000000000000000e+01	-2.611236169194751255e+03
3.400000000000000000e+01	-2.713208986099857157e+03
3.500000000000000000e+01	-2.806639124476939287e+03
3.600000000000000000e+01	-2.890251046871853760e+03
3.700000000000000000e+01	-2.978388239859858004e+03
3.800000000000000000e+01	-3.073825516894798966e+03
3.900000000000000000e+01	-3.174369459869807997e+03
4.000000000000000000e+01	-3.272597808325199367e+03
4.100000000000000000e+01	-3.374625775720756337e+03
4.200000000000000000e+01	-3.480024753458749728e+03
4.300000000000000000e+01	-3.584148455045162791e+03
4.400000000000000000e+01	-3.685881730292754582e+03
4.500000000000000000e+01	-3.788741673161301605e+03
4.600000000000000000e+01	-3.884542398930536365e+03
4.700000000000000000e+01	-3.975888949890538242e+03
4.800000000000000000e+01	-4.066951797567231097e+03
4.900000000000000000e+01	-4.162938366025337928e+03
5.000000000000000000e+01	-4.262421929363503295e+03
5.100000000000000000e+01	-4.355332900577542205e+03
5.200000000000000000e+01	-4.446892363139259032e+03
5.300000000000000000e+01	-4.534064800814837326e+03
5.400000000000000000e+01	-4.630269150609739881e+03
5.500000000000000000e+01	-4.733404321173526114e+03
5.600000000000000000e+01	-4.832112593549084522e+03
5.700000000000000000e+01	-4.935045899877739430e+03
5.800000000000000000e+01	-5.036766166814170901e+03
5.900000000000000000e+01	-5.139039484252304646e+03
6.000000000000000000e+01	-5.240575547597250079e+03
6.100000000000000000e+01	-5.333307847717459481e+03
6.200000000000000000e+01	-5.432006469778344581e+03
6.300000000000000000e+01	-5.533316481329762610e+03
6.400000000000000000e+01	-5.634033097361271757e+03
6.500000000000000000e+01	-5.735832774660539144e+03
6.600000000000000000e+01	-5.841209825563009872e+03
6.700000000000000000e+01	-5.939413367479850422e+03
6.800000000000000000e+01	-6.033178460103233192e+03
6.900000000000000000e+01	-6.121094596354850182e+03
7.000000000000000000e+01	-6.206396665333872988e+03
7.100000000000000000e+01	-6.299355748527939795e+03
7.200000000000000000e+01	-6.392976187030268193e+03
7.300000000000000000e+01	-6.489701409632867581e+03
7.400000000000000000e+01	-6.589778662771360359e+03
7.500000000000000000e+01	-6.688133171811171451e+03
7.600000000000000000e+01	-6.793768547019752077e+03
7.700000000000000000e+01	-6.888488425509147419e+03
7.800000000000000000e+01	-6.985113822856650586e+03
7.900000000000000000e+01	-7.087594892247547250e+03
8.000000000000000000e+01	-7.182941222044889400e+03
8.100000000000000000e+01	-7.281979638009731389e+03
8.200000000000000000e+01	-7.387353914664320655e+03
8.300000000000000000e+01	-7.482619666810447598e+03
8.400000000000000000e+01	-7.578072033093179925e+03
8.500000000000000000e+01	-7.665240870964079477e+03
8.600000000000000000e+01	-7.756051940109854513e+03
8.700000000000000000e+01	-7.848349158324998825e+03
8.800000000000000000e+01	-7.936223388004666958e+03
8.900000000000000000e+01	-8.022470192304776901e+03
