x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-1.856066842536673533e+00
3.000000000000000000e+00	-2.716774818961731341e+00
4.000000000000000000e+00	-1.182999781709963472e+01
5.000000000000000000e+00	-2.409941950918091180e+01
6.000000000000000000e+00	-4.513500770874961177e+01
7.000000000000000000e+00	-6.852689378664717879e+01
8.000000000000000000e+00	-9.657331524509545773e+01
9.000000000000000000e+00	-1.249771044442234142e+02
1.000000000000000000e+01	-1.584871486412915260e+02
1.100000000000000000e+01	-1.907376241914970194e+02
1.200000000000000000e+01	-2.282999083001714382e+02
1.300000000000000000e+01	-2.665466753039273158e+02
1.400000000000000000e+01	-3.087047607709670842e+02
1.500000000000000000e+01	-3.522760016552817888e+02
1.600000000000000000e+01	-3.996362412394703370e+02
1.700000000000000000e+01	-4.478961336889965423e+02
1.800000000000000000e+01	-4.975738770133982030e+02
1.900000000000000000e+01	-5.461932096744795899e+02
2.000000000000000000e+01	-5.970651206835858602e+02
2.100000000000000000e+01	-6.473575273302230926e+02
2.200000000000000000e+01	-6.985542388409799059e+02
2.300000000000000000e+01	-7.485041102069528733e+02
2.400000000000000000e+01	-8.008642677252267958e+02
2.500000000000000000e+01	-8.498246113413512148e+02
2.600000000000000000e+01	-9.030235982504792673e+02
2.700000000000000000e+01	-9.536116274868205664e+02
2.800000000000000000e+01	-1.006874083389104612e+03
2.900000000000000000e+01	-1.056779553478607340e+03
3.000000000000000000e+01	-1.109064916642775870e+03
3.100000000000000000e+01	-1.159731217817884726e+03
3.200000000000000000e+01	-1.213765815244074020e+03
3.300000000000000000e+01	-1.265675112098579802e+03
3.400000000000000000e+01	-1.318974881115357903e+03
3.500000000000000000e+01	-1.369277846994121091e+03
3.600000000000000000e+01	-1.421183829793375935e+03
3.700000000000000000e+01	-1.470322490393003591e+03
3.800000000000000000e+01	-1.522425546116852047e+03
3.900000000000000000e+01	-1.573174347489371712e+03
4.000000000000000000e+01	-1.626026944320689836e+03
4.100000000000000000e+01	-1.676412180474749675e+03
4.200000000000000000e+01	-1.730195166774994959e+03
4.300000000000000000e+01	-1.782050274289839081e+03
4.400000000000000000e+01	-1.835626547865077328e+03
4.500000000000000000e+01	-1.886503733507312518e+03
4.600000000000000000e+01	-1.939057292597719197e+03
4.700000000000000000e+01	-1.989985006370785413e+03
4.800000000000000000e+01	-2.041444335717116246e+03
4.900000000000000000e+01	-2.093027975314707419e+03
5.000000000000000000e+01	-2.145357306518911173e+03
5.100000000000000000e+01	-2.195445303444415458e+03
5.200000000000000000e+01	-2.248241741362683115e+03
5.300000000000000000e+01	-2.297708915852462724e+03
5.400000000000000000e+01	-2.349053380467051738e+03
5.500000000000000000e+01	-2.399139009116522629e+03
5.600000000000000000e+01	-2.452823994521632812e+03
5.700000000000000000e+01	-2.505072298069576846e+03
5.800000000000000000e+01	-2.560643851187808650e+03
5.900000000000000000e+01	-2.614483739440257523e+03
6.000000000000000000e+01	-2.671362914572176578e+03
6.100000000000000000e+01	-2.726264889808742737e+03
6.200000000000000000e+01	-2.784000421141859533e+03
6.300000000000000000e+01	-2.839590479847452116e+03
6.400000000000000000e+01	-2.897871237420869875e+03
6.500000000000000000e+01	-2.953331901191894758e+03
6.600000000000000000e+01	-3.011176547291882798e+03
6.700000000000000000e+01	-3.066090209909054465e+03
6.800000000000000000e+01	-3.123940425096368017e+03
6.900000000000000000e+01	-3.177332510938765608e+03
7.000000000000000000e+01	-3.233147093697443324e+03
7.100000000000000000e+01	-3.286148409935855398e+03
7.200000000000000000e+01	-3.340183264617967325e+03
7.300000000000000000e+01	-3.393112477950674020e+03
7.400000000000000000e+01	-3.446090992910775185e+03
7.500000000000000000e+01	-3.498825583887748053e+03
7.600000000000000000e+01	-3.552030554324786863e+03
7.700000000000000000e+01	-3.602974625411453871e+03
7.800000000000000000e+01	-3.656342859977130502e+03
7.900000000000000000e+01	-3.705411515663029149e+03
8.000000000000000000e+01	-3.756861100114810142e+03
8.100000000000000000e+01	-3.806346663211992563e+03
8.200000000000000000e+01	-3.858734196138801508e+03
8.300000000000000000e+01	-3.909319486329239680e+03
8.400000000000000000e+01	-3.961543440068978725e+03
8.500000000000000000e+01	-4.010974805186703634e+03
8.600000000000000000e+01	-4.061123592735031252e+03
8.700000000000000000e+01	-4.109191240792615645e+03
8.800000000000000000e+01	-4.157271142622369553e+03
8.900000000000000000e+01	-4.204276631769630512e+03
