x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-6.941703623604325912e+01
3.000000000000000000e+00	-1.638720794182629561e+02
4.000000000000000000e+00	-2.925051545721242974e+02
5.000000000000000000e+00	-4.628434439105725460e+02
6.000000000000000000e+00	-6.768740701838462428e+02
7.000000000000000000e+00	-9.223132767760343995e+02
8.000000000000000000e+00	-1.195934115353911920e+03
9.000000000000000000e+00	-1.506923942325345479e+03
1.000000000000000000e+01	-1.844544307179463885e+03
1.100000000000000000e+01	-2.196845422404856436e+03
1.200000000000000000e+01	-2.560923591024731195e+03
1.300000000000000000e+01	-2.947828041266664968e+03
1.400000000000000000e+01	-3.337240328888763543e+03
1.500000000000000000e+01	-3.738940247142115368e+03
1.600000000000000000e+01	-4.147600524972011954e+03
1.700000000000000000e+01	-4.561879921991467199e+03
1.800000000000000000e+01	-4.983378340159149047e+03
1.900000000000000000e+01	-5.396540494024024156e+03
2.000000000000000000e+01	-5.800193132446850541e+03
2.100000000000000000e+01	-6.206937943924200226e+03
2.200000000000000000e+01	-6.612685363803485416e+03
2.300000000000000000e+01	-7.025247109493297103e+03
2.400000000000000000e+01	-7.444604088736635276e+03
2.500000000000000000e+01	-7.869279307586659343e+03
2.600000000000000000e+01	-8.283615442321686714e+03
2.700000000000000000e+01	-8.697183706169176730e+03
2.800000000000000000e+01	-9.110470361600406250e+03
2.900000000000000000e+01	-9.523122675691574841e+03
3.000000000000000000e+01	-9.934239775179912613e+03
3.100000000000000000e+01	-1.034844434684701810e+04
3.200000000000000000e+01	-1.077254266758377344e+04
3.300000000000000000e+01	-1.120636564624866514e+04
3.400000000000000000e+01	-1.163423253594885682e+04
3.500000000000000000e+01	-1.206674230158930004e+04
3.600000000000000000e+01	-1.248943915809416649e+04
3.700000000000000000e+01	-1.290322285897356778e+04
3.800000000000000000e+01	-1.331403852488870325e+04
3.900000000000000000e+01	-1.372210566395243768e+04
4.000000000000000000e+01	-1.412718745148031303e+04
4.100000000000000000e+01	-1.453254173757820899e+04
4.200000000000000000e+01	-1.494010486448174379e+04
4.300000000000000000e+01	-1.536030408815731971e+04
4.400000000000000000e+01	-1.577821301775345273e+04
4.500000000000000000e+01	-1.619658049184675110e+04
4.600000000000000000e+01	-1.662229637239937438e+04
4.700000000000000000e+01	-1.705192701863467300e+04
4.800000000000000000e+01	-1.747780562883603488e+04
4.900000000000000000e+01	-1.790152114517248992e+04
5.000000000000000000e+01	-1.832478476726108784e+04
5.100000000000000000e+01	-1.874531948588272280e+04
5.200000000000000000e+01	-1.915857839991783112e+04
5.300000000000000000e+01	-1.957475470598962784e+04
5.400000000000000000e+01	-1.998709546160613900e+04
5.500000000000000000e+01	-2.040199288562346192e+04
5.600000000000000000e+01	-2.081803414457613326e+04
5.700000000000000000e+01	-2.123580322459540548e+04
5.800000000000000000e+01	-2.164717152007985351e+04
5.900000000000000000e+01	-2.206214150511685148e+04
6.000000000000000000e+01	-2.246947921762408077e+04
6.100000000000000000e+01	-2.288052213136757928e+04
6.200000000000000000e+01	-2.329840924982640718e+04
6.300000000000000000e+01	-2.372377075973593674e+04
6.400000000000000000e+01	-2.414205250136920949e+04
6.500000000000000000e+01	-2.456467285145936330e+04
6.600000000000000000e+01	-2.498961147896982948e+04
6.700000000000000000e+01	-2.540485568773231353e+04
6.800000000000000000e+01	-2.582545502027247494e+04
6.900000000000000000e+01	-2.623553183397322937e+04
7.000000000000000000e+01	-2.664604691050493784e+04
7.100000000000000000e+01	-2.705317257341442019e+04
7.200000000000000000e+01	-2.746467150767715066e+04
7.300000000000000000e+01	-2.787787533508365959e+04
7.400000000000000000e+01	-2.829515077620004740e+04
7.500000000000000000e+01	-2.871571743111388423e+04
7.600000000000000000e+01	-2.913626187124088028e+04
7.700000000000000000e+01	-2.954964168545820212e+04
7.800000000000000000e+01	-2.996014638489410208e+04
7.900000000000000000e+01	-3.037429536107062813e+04
8.000000000000000000e+01	-3.079342366536988629e+04
8.100000000000000000e+01	-3.122130301714378220e+04
8.200000000000000000e+01	-3.164687463610197665e+04
8.300000000000000000e+01	-3.207226602661484503e+04
8.400000000000000000e+01	-3.249890770763186811e+04
8.500000000000000000e+01	-3.291557555339312239e+04
8.600000000000000000e+01	-3.332204569664157316e+04
8.700000000000000000e+01	-3.373251902542488824e+04
8.800000000000000000e+01	-3.414018359078757931e+04
8.900000000000000000e+01	-3.454482295973796863e+04
