x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-2.153875221301252907e+01
3.000000000000000000e+00	-4.966650311158319653e+01
4.000000000000000000e+00	-7.789073633092547766e+01
5.000000000000000000e+00	-1.053531814137270430e+02
6.000000000000000000e+00	-1.300930990568549248e+02
7.000000000000000000e+00	-1.495845528286123454e+02
8.000000000000000000e+00	-1.676881759449912579e+02
9.000000000000000000e+00	-1.886306205622101402e+02
1.000000000000000000e+01	-2.025536939382237449e+02
1.100000000000000000e+01	-2.163472439227117263e+02
1.200000000000000000e+01	-2.339763408205260475e+02
1.300000000000000000e+01	-2.539867107499872816e+02
1.400000000000000000e+01	-2.725233087176796403e+02
1.500000000000000000e+01	-2.933442406313492938e+02
1.600000000000000000e+01	-3.133319009598720299e+02
1.700000000000000000e+01	-3.258413282459416678e+02
1.800000000000000000e+01	-3.394828196652938459e+02
1.900000000000000000e+01	-3.520469086828759373e+02
2.000000000000000000e+01	-3.679684402325754036e+02
2.100000000000000000e+01	-3.893643576248514364e+02
2.200000000000000000e+01	-4.147321424914867976e+02
2.300000000000000000e+01	-4.365496029878512445e+02
2.400000000000000000e+01	-4.517712982982841936e+02
2.500000000000000000e+01	-4.656968480425514372e+02
2.600000000000000000e+01	-4.805056828294713114e+02
2.700000000000000000e+01	-4.995599635219418815e+02
2.800000000000000000e+01	-5.159247928217093886e+02
2.900000000000000000e+01	-5.262252682150802912e+02
3.000000000000000000e+01	-5.396873458282709635e+02
3.100000000000000000e+01	-5.589413827912857187e+02
3.200000000000000000e+01	-5.734517370894852775e+02
3.300000000000000000e+01	-5.839384974236022572e+02
3.400000000000000000e+01	-5.973117025702954379e+02
3.500000000000000000e+01	-6.157813582864330328e+02
3.600000000000000000e+01	-6.308654156324176938e+02
3.700000000000000000e+01	-6.520363374200239832e+02
3.800000000000000000e+01	-6.715260414815498962e+02
3.900000000000000000e+01	-6.882612935715136473e+02
4.000000000000000000e+01	-7.025578687528585533e+02
4.100000000000000000e+01	-7.128158633835604405e+02
4.200000000000000000e+01	-7.275730699897333125e+02
4.300000000000000000e+01	-7.410410853108571700e+02
4.400000000000000000e+01	-7.531984955149498546e+02
4.500000000000000000e+01	-7.670645705282679501e+02
4.600000000000000000e+01	-7.816584296808387080e+02
4.700000000000000000e+01	-7.946863489705742722e+02
4.800000000000000000e+01	-8.077507744744361844e+02
4.900000000000000000e+01	-8.212022197628302820e+02
5.000000000000000000e+01	-8.396977197598499743e+02
5.100000000000000000e+01	-8.569328535773412341e+02
5.200000000000000000e+01	-8.751601022298895032e+02
5.300000000000000000e+01	-8.895671080473032362e+02
5.400000000000000000e+01	-9.053144376904228920e+02
5.500000000000000000e+01	-9.209135148256297043e+02
5.600000000000000000e+01	-9.369097953704557540e+02
5.700000000000000000e+01	-9.529703291973903561e+02
5.800000000000000000e+01	-9.616419973380806141e+02
5.900000000000000000e+01	-9.772017106145474372e+02
6.000000000000000000e+01	-9.953365820887011068e+02
6.100000000000000000e+01	-1.013764659513247580e+03
6.200000000000000000e+01	-1.031000976868879661e+03
6.300000000000000000e+01	-1.050133681740134534e+03
6.400000000000000000e+01	-1.068574983673700672e+03
6.500000000000000000e+01	-1.082567029453436362e+03
6.600000000000000000e+01	-1.090949217894441063e+03
6.700000000000000000e+01	-1.103179993813314923e+03
6.800000000000000000e+01	-1.112900401805090723e+03
6.900000000000000000e+01	-1.131559548020114335e+03
7.000000000000000000e+01	-1.149286979979400257e+03
7.100000000000000000e+01	-1.172228392495117077e+03
7.200000000000000000e+01	-1.194126414634805997e+03
7.300000000000000000e+01	-1.211266886429867782e+03
7.400000000000000000e+01	-1.225386598578191752e+03
7.500000000000000000e+01	-1.245651000670000030e+03
7.600000000000000000e+01	-1.261155766614326922e+03
7.700000000000000000e+01	-1.272849624592147848e+03
7.800000000000000000e+01	-1.285053199803837515e+03
7.900000000000000000e+01	-1.296502548458138563e+03
8.000000000000000000e+01	-1.305133587890831905e+03
8.100000000000000000e+01	-1.312801317270285153e+03
8.200000000000000000e+01	-1.327096159986768043e+03
8.300000000000000000e+01	-1.335974190353634413e+03
8.400000000000000000e+01	-1.344117106511480642e+03
8.500000000000000000e+01	-1.356990284865278909e+03
8.600000000000000000e+01	-1.371747898958843052e+03
8.700000000000000000e+01	-1.384678574759187086e+03
8.800000000000000000e+01	-1.414063275738875518e+03
8.900000000000000000e+01	-1.445215573730101596e+03
