x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-1.856066842536673533e+00
3.000000000000000000e+00	-2.716774818961731341e+00
4.000000000000000000e+00	-3.535505572039713051e+00
5.000000000000000000e+00	-4.314306355111117597e+00
6.000000000000000000e+00	-5.055124575792835806e+00
7.000000000000000000e+00	-5.570505316581605193e+00
8.000000000000000000e+00	-5.978571939794504075e+00
9.000000000000000000e+00	-6.342314638624775291e+00
1.000000000000000000e+01	-6.503995565217563168e+00
1.100000000000000000e+01	-6.594055380174074443e+00
1.200000000000000000e+01	-6.489187782421927508e+00
1.300000000000000000e+01	-6.335661711743371782e+00
1.400000000000000000e+01	-6.015824950777401980e+00
1.500000000000000000e+01	-5.676293891331261499e+00
1.600000000000000000e+01	-5.197218692345536795e+00
1.700000000000000000e+01	-6.142314373335450384e+00
1.800000000000000000e+01	-7.515283177192199737e+00
1.900000000000000000e+01	-8.996272250425414896e+00
2.000000000000000000e+01	-1.023424593995246745e+01
2.100000000000000000e+01	-1.127266643037864391e+01
2.200000000000000000e+01	-1.337931848540089419e+01
2.300000000000000000e+01	-1.582801358783067336e+01
2.400000000000000000e+01	-1.805563309469581412e+01
2.500000000000000000e+01	-2.000376237980290384e+01
2.600000000000000000e+01	-2.147890859788532225e+01
2.700000000000000000e+01	-2.261927260363318481e+01
2.800000000000000000e+01	-2.351844316641144061e+01
2.900000000000000000e+01	-2.405152344476238113e+01
3.000000000000000000e+01	-2.437993493910691001e+01
3.100000000000000000e+01	-2.459702632047724791e+01
3.200000000000000000e+01	-2.475590118233007431e+01
3.300000000000000000e+01	-2.611707157687387593e+01
3.400000000000000000e+01	-2.793969646188368472e+01
3.500000000000000000e+01	-2.983307932331563350e+01
3.600000000000000000e+01	-3.160656051486508389e+01
3.700000000000000000e+01	-3.459932402909020510e+01
3.800000000000000000e+01	-3.772807757518518912e+01
3.900000000000000000e+01	-4.065870984099591823e+01
4.000000000000000000e+01	-4.305990236410160321e+01
4.100000000000000000e+01	-4.501108084625599304e+01
4.200000000000000000e+01	-4.800785706722907520e+01
4.300000000000000000e+01	-5.105666551810073628e+01
4.400000000000000000e+01	-5.529192376220115790e+01
4.500000000000000000e+01	-5.972653583086594153e+01
4.600000000000000000e+01	-6.387100885080561596e+01
4.700000000000000000e+01	-6.733804364733114767e+01
4.800000000000000000e+01	-7.018891613189909151e+01
4.900000000000000000e+01	-7.250688395217598270e+01
5.000000000000000000e+01	-7.437640437841076846e+01
5.100000000000000000e+01	-7.729287318753907243e+01
5.200000000000000000e+01	-8.026801710778005372e+01
5.300000000000000000e+01	-8.301718351427520304e+01
5.400000000000000000e+01	-8.523507049459350071e+01
5.500000000000000000e+01	-8.701377147519144728e+01
5.600000000000000000e+01	-8.843383228894656156e+01
5.700000000000000000e+01	-8.937538059791974376e+01
5.800000000000000000e+01	-9.001316959450946342e+01
5.900000000000000000e+01	-9.187534742199865434e+01
6.000000000000000000e+01	-9.415708108556965783e+01
6.100000000000000000e+01	-9.644151881241901947e+01
6.200000000000000000e+01	-9.852741665717577746e+01
6.300000000000000000e+01	-1.017635097736725527e+02
6.400000000000000000e+01	-1.050746331381825485e+02
6.500000000000000000e+01	-1.081355612526157586e+02
6.600000000000000000e+01	-1.106204551842976826e+02
6.700000000000000000e+01	-1.140429676220928030e+02
6.800000000000000000e+01	-1.174230173943187481e+02
6.900000000000000000e+01	-1.204915189388880634e+02
7.000000000000000000e+01	-1.229580959970238183e+02
7.100000000000000000e+01	-1.249229945958317529e+02
7.200000000000000000e+01	-1.279053829368581745e+02
7.300000000000000000e+01	-1.309163009612527730e+02
7.400000000000000000e+01	-1.336830277071221076e+02
7.500000000000000000e+01	-1.375154640527125309e+02
7.600000000000000000e+01	-1.415198263627622453e+02
7.700000000000000000e+01	-1.452579100558129710e+02
7.800000000000000000e+01	-1.485461977390774848e+02
7.900000000000000000e+01	-1.511477777838817644e+02
8.000000000000000000e+01	-1.531951969096140260e+02
8.100000000000000000e+01	-1.548071672957231044e+02
8.200000000000000000e+01	-1.560738684716877174e+02
8.300000000000000000e+01	-1.570688715074937818e+02
8.400000000000000000e+01	-1.590805574684564476e+02
8.500000000000000000e+01	-1.613983401021025372e+02
8.600000000000000000e+01	-1.634711754740526999e+02
8.700000000000000000e+01	-1.652483759284988878e+02
8.800000000000000000e+01	-1.665381911193325095e+02
8.900000000000000000e+01	-1.674890535584085569e+02
