x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-1.856066842536673533e+00
3.000000000000000000e+00	-2.716774818961731341e+00
4.000000000000000000e+00	-9.136035491077716841e+00
5.000000000000000000e+00	-1.767342646724521416e+01
6.000000000000000000e+00	-3.211749054175794527e+01
7.000000000000000000e+00	-4.814081747734571337e+01
8.000000000000000000e+00	-6.863071502851595085e+01
9.000000000000000000e+00	-9.019964181572608197e+01
1.000000000000000000e+01	-1.146816095953139865e+02
1.100000000000000000e+01	-1.396177111241176192e+02
1.200000000000000000e+01	-1.665478882273105228e+02
1.300000000000000000e+01	-1.931001860142901876e+02
1.400000000000000000e+01	-2.218063876981770477e+02
1.500000000000000000e+01	-2.493554279825688980e+02
1.600000000000000000e+01	-2.786004096585759839e+02
1.700000000000000000e+01	-3.064220582579579855e+02
1.800000000000000000e+01	-3.355986123442355620e+02
1.900000000000000000e+01	-3.633691058579001947e+02
2.000000000000000000e+01	-3.918076347911901394e+02
2.100000000000000000e+01	-4.186389465985915876e+02
2.200000000000000000e+01	-4.474688023362069771e+02
2.300000000000000000e+01	-4.752836820578343691e+02
2.400000000000000000e+01	-5.045922350354411492e+02
2.500000000000000000e+01	-5.320742957727472913e+02
2.600000000000000000e+01	-5.612231702993173030e+02
2.700000000000000000e+01	-5.886394450918752455e+02
2.800000000000000000e+01	-6.184678473318758734e+02
2.900000000000000000e+01	-6.468549478187011346e+02
3.000000000000000000e+01	-6.777057377940094511e+02
3.100000000000000000e+01	-7.063521924182374505e+02
3.200000000000000000e+01	-7.351963065870083938e+02
3.300000000000000000e+01	-7.620920455818445589e+02
3.400000000000000000e+01	-7.903602262896879438e+02
3.500000000000000000e+01	-8.172838855678501204e+02
3.600000000000000000e+01	-8.454916468988076304e+02
3.700000000000000000e+01	-8.723190291563214487e+02
3.800000000000000000e+01	-8.998957540478265855e+02
3.900000000000000000e+01	-9.247264808557719107e+02
4.000000000000000000e+01	-9.522347166022701686e+02
4.100000000000000000e+01	-9.780898546596196184e+02
4.200000000000000000e+01	-1.006351751030259948e+03
4.300000000000000000e+01	-1.032763667515841234e+03
4.400000000000000000e+01	-1.062140649405740533e+03
4.500000000000000000e+01	-1.089832241089863828e+03
4.600000000000000000e+01	-1.118572944836794477e+03
4.700000000000000000e+01	-1.145252614998302988e+03
4.800000000000000000e+01	-1.173782337965174293e+03
4.900000000000000000e+01	-1.200468470686608271e+03
5.000000000000000000e+01	-1.228394058801820393e+03
5.100000000000000000e+01	-1.256164897237853438e+03
5.200000000000000000e+01	-1.284661844513399501e+03
5.300000000000000000e+01	-1.311013181500626615e+03
5.400000000000000000e+01	-1.338960341377276336e+03
5.500000000000000000e+01	-1.365231082603640971e+03
5.600000000000000000e+01	-1.392155898524040822e+03
5.700000000000000000e+01	-1.418216792669442611e+03
5.800000000000000000e+01	-1.445334797992455378e+03
5.900000000000000000e+01	-1.471762086653009646e+03
6.000000000000000000e+01	-1.499298305992712585e+03
6.100000000000000000e+01	-1.526136241558883739e+03
6.200000000000000000e+01	-1.554036062428833475e+03
6.300000000000000000e+01	-1.581182851601806078e+03
6.400000000000000000e+01	-1.609340237784637566e+03
6.500000000000000000e+01	-1.635988240223016646e+03
6.600000000000000000e+01	-1.663332001411403553e+03
6.700000000000000000e+01	-1.689089905887612531e+03
6.800000000000000000e+01	-1.716298054429392323e+03
6.900000000000000000e+01	-1.742975272539830485e+03
7.000000000000000000e+01	-1.770639230671543146e+03
7.100000000000000000e+01	-1.797704791804452725e+03
7.200000000000000000e+01	-1.825871117474909170e+03
7.300000000000000000e+01	-1.853265530114603280e+03
7.400000000000000000e+01	-1.882348247757014406e+03
7.500000000000000000e+01	-1.909455136614915773e+03
7.600000000000000000e+01	-1.937701328381949907e+03
7.700000000000000000e+01	-1.963964319832358797e+03
7.800000000000000000e+01	-1.991968147509813434e+03
7.900000000000000000e+01	-2.019514604976935516e+03
8.000000000000000000e+01	-2.048365683455260751e+03
8.100000000000000000e+01	-2.076305904796362029e+03
8.200000000000000000e+01	-2.104594606477367961e+03
8.300000000000000000e+01	-2.131560918653798581e+03
8.400000000000000000e+01	-2.160176783248215088e+03
8.500000000000000000e+01	-2.187544350232816214e+03
8.600000000000000000e+01	-2.215844787631379859e+03
8.700000000000000000e+01	-2.243814362902629000e+03
8.800000000000000000e+01	-2.273619551022309679e+03
8.900000000000000000e+01	-2.302867398250572023e+03
