x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-1.339182802873449063e+01
3.000000000000000000e+00	-3.023338869284710029e+01
4.000000000000000000e+00	-5.592214090852495900e+01
5.000000000000000000e+00	-9.127155478383762954e+01
6.000000000000000000e+00	-1.358856539018339333e+02
7.000000000000000000e+00	-1.886015092095771024e+02
8.000000000000000000e+00	-2.485624697583784268e+02
9.000000000000000000e+00	-3.150541716124596405e+02
1.000000000000000000e+01	-3.865322900202089045e+02
1.100000000000000000e+01	-4.613359857217373587e+02
1.200000000000000000e+01	-5.390717776681132136e+02
1.300000000000000000e+01	-6.191931777666391099e+02
1.400000000000000000e+01	-7.018000273720434734e+02
1.500000000000000000e+01	-7.862711662074622154e+02
1.600000000000000000e+01	-8.717807808698094050e+02
1.700000000000000000e+01	-9.580329797085366863e+02
1.800000000000000000e+01	-1.045471234970637624e+03
1.900000000000000000e+01	-1.133753372367228621e+03
2.000000000000000000e+01	-1.221552767174472820e+03
2.100000000000000000e+01	-1.308956649285230242e+03
2.200000000000000000e+01	-1.396956708460467553e+03
2.300000000000000000e+01	-1.485018646979526920e+03
2.400000000000000000e+01	-1.573411807085258488e+03
2.500000000000000000e+01	-1.662674843937403693e+03
2.600000000000000000e+01	-1.752712407935461215e+03
2.700000000000000000e+01	-1.842844479591981326e+03
2.800000000000000000e+01	-1.932433177549005222e+03
2.900000000000000000e+01	-2.022169930267038353e+03
3.000000000000000000e+01	-2.111370721816664627e+03
3.100000000000000000e+01	-2.201155266298292645e+03
3.200000000000000000e+01	-2.291071222633618618e+03
3.300000000000000000e+01	-2.381044155563020013e+03
3.400000000000000000e+01	-2.471451221638008519e+03
3.500000000000000000e+01	-2.562062968223745884e+03
3.600000000000000000e+01	-2.652096851210670593e+03
3.700000000000000000e+01	-2.741443870162221174e+03
3.800000000000000000e+01	-2.830574273927747981e+03
3.900000000000000000e+01	-2.919435900092845714e+03
4.000000000000000000e+01	-3.007897722291036644e+03
4.100000000000000000e+01	-3.096121530812622495e+03
4.200000000000000000e+01	-3.184675481991502693e+03
4.300000000000000000e+01	-3.273230497775527056e+03
4.400000000000000000e+01	-3.361741800115049500e+03
4.500000000000000000e+01	-3.449698396031154061e+03
4.600000000000000000e+01	-3.538337540793097560e+03
4.700000000000000000e+01	-3.627384188600104608e+03
4.800000000000000000e+01	-3.716339104547428178e+03
4.900000000000000000e+01	-3.805486011452635921e+03
5.000000000000000000e+01	-3.895997057009467426e+03
5.100000000000000000e+01	-3.986369240625439943e+03
5.200000000000000000e+01	-4.076507461057721684e+03
5.300000000000000000e+01	-4.166108722104979279e+03
5.400000000000000000e+01	-4.254994227612934992e+03
5.500000000000000000e+01	-4.344034239734886796e+03
5.600000000000000000e+01	-4.433590459719801402e+03
5.700000000000000000e+01	-4.522738080101462401e+03
5.800000000000000000e+01	-4.611963261264654648e+03
5.900000000000000000e+01	-4.701254466266066629e+03
6.000000000000000000e+01	-4.790339861973000552e+03
6.100000000000000000e+01	-4.879266500142694895e+03
6.200000000000000000e+01	-4.967853045297360040e+03
6.300000000000000000e+01	-5.056937903800359891e+03
6.400000000000000000e+01	-5.145923141657192900e+03
6.500000000000000000e+01	-5.234718965578389543e+03
6.600000000000000000e+01	-5.324694463932085455e+03
6.700000000000000000e+01	-5.415045910216806078e+03
6.800000000000000000e+01	-5.505207847983784632e+03
6.900000000000000000e+01	-5.594329652859505586e+03
7.000000000000000000e+01	-5.683737920885128005e+03
7.100000000000000000e+01	-5.772804834146119902e+03
7.200000000000000000e+01	-5.861960248257769308e+03
7.300000000000000000e+01	-5.950931817441491148e+03
7.400000000000000000e+01	-6.040034176690487584e+03
7.500000000000000000e+01	-6.129137192832799883e+03
7.600000000000000000e+01	-6.218055566010424627e+03
7.700000000000000000e+01	-6.306497680953539202e+03
7.800000000000000000e+01	-6.394967234404844930e+03
7.900000000000000000e+01	-6.483374890500625952e+03
8.000000000000000000e+01	-6.571745069934357161e+03
8.100000000000000000e+01	-6.660566870343371193e+03
8.200000000000000000e+01	-6.750071589482899981e+03
8.300000000000000000e+01	-6.839787960836705679e+03
8.400000000000000000e+01	-6.929372748192070503e+03
8.500000000000000000e+01	-7.018650503197975922e+03
8.600000000000000000e+01	-7.107833550984201793e+03
8.700000000000000000e+01	-7.197122404752108196e+03
8.800000000000000000e+01	-7.282902487387232213e+03
8.900000000000000000e+01	-7.367745059108538953e+03
