x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-1.856066842536673533e+00
3.000000000000000000e+00	-2.716774818961731341e+00
4.000000000000000000e+00	-3.535505572039713051e+00
5.000000000000000000e+00	-4.314306355111117597e+00
6.000000000000000000e+00	-5.055124575792835806e+00
7.000000000000000000e+00	-5.490282660018269922e+00
8.000000000000000000e+00	-5.787214314670315218e+00
9.000000000000000000e+00	-6.034892746892968951e+00
1.000000000000000000e+01	-6.008059980995291482e+00
1.100000000000000000e+01	-5.891790727863293498e+00
1.200000000000000000e+01	-5.509913891030672417e+00
1.300000000000000000e+01	-5.070101162135489226e+00
1.400000000000000000e+01	-4.404289734670977730e+00
1.500000000000000000e+01	-3.720701333155220336e+00
1.600000000000000000e+01	-2.848196884066053425e+00
1.700000000000000000e+01	-1.186426983325688189e+00
1.800000000000000000e+01	9.463569082445119074e-01
1.900000000000000000e+01	3.090601166310011028e+00
2.000000000000000000e+01	-9.512294245007140159e-01
2.100000000000000000e+01	-1.856066842536673533e+00
2.200000000000000000e+01	-1.643202913350545469e+00
2.300000000000000000e+01	-9.746807494957742124e-01
2.400000000000000000e+01	6.926724195216293900e-02
2.500000000000000000e+01	1.151031677482619475e+00
2.600000000000000000e+01	-9.512294245007140159e-01
2.700000000000000000e+01	-1.856066842536673533e+00
2.800000000000000000e+01	-2.716774818961731341e+00
2.900000000000000000e+01	-3.265975566546433395e+00
3.000000000000000000e+01	-3.671387958234243687e+00
3.100000000000000000e+01	-4.022256459516842853e+00
3.200000000000000000e+01	-4.363111129118524723e+00
3.300000000000000000e+01	-3.640028597414088019e+00
3.400000000000000000e+01	-2.519195084068859725e+00
3.500000000000000000e+01	-1.347870280599857695e+00
3.600000000000000000e+01	-2.925394919171324659e-01
3.700000000000000000e+01	1.384140953020491782e+00
3.800000000000000000e+01	-9.512294245007140159e-01
3.900000000000000000e+01	-1.856066842536673533e+00
4.000000000000000000e+01	-2.447244813468451685e+00
4.100000000000000000e+01	-2.892587175162838697e+00
4.200000000000000000e+01	-2.477396338717218427e+00
4.300000000000000000e+01	-1.470986608239466920e+00
4.400000000000000000e+01	4.848553152991538218e-01
4.500000000000000000e+01	2.674919106957589499e+00
4.600000000000000000e+01	-9.512294245007140159e-01
4.700000000000000000e+01	-1.586536837043393877e+00
4.800000000000000000e+01	-2.073856422084856987e+00
4.900000000000000000e+01	-2.502637455763719654e+00
5.000000000000000000e+01	-2.917604818718093185e+00
5.100000000000000000e+01	-2.534550467153014797e+00
5.200000000000000000e+01	-1.584635277795041430e+00
5.300000000000000000e+01	-4.936611886645698721e-01
5.400000000000000000e+01	7.966375635522363607e-01
5.500000000000000000e+01	2.028948224125083577e+00
5.600000000000000000e+01	-9.512294245007140159e-01
5.700000000000000000e+01	-1.586536837043393877e+00
5.800000000000000000e+01	-2.073856422084856987e+00
5.900000000000000000e+01	-1.698595555645813437e+00
6.000000000000000000e+01	-9.996983930510286998e-01
6.100000000000000000e+01	-2.574168919769130870e-01
6.200000000000000000e+01	3.944646110501707215e-01
6.300000000000000000e+01	1.706918273350966908e+00
6.400000000000000000e+01	-9.512294245007140159e-01
6.500000000000000000e+01	-1.856066842536673533e+00
6.600000000000000000e+01	-2.447244813468451685e+00
6.700000000000000000e+01	-2.088545275044932481e+00
6.800000000000000000e+01	-1.094001807674780169e+00
6.900000000000000000e+01	6.567083277107121919e-02
7.000000000000000000e+01	1.425653984785195227e+00
7.100000000000000000e+01	-9.512294245007140159e-01
7.200000000000000000e+01	-1.052024942418767317e+00
7.300000000000000000e+01	-5.293383878013872001e-01
7.400000000000000000e+01	1.885883001311688956e-01
7.500000000000000000e+01	1.689139981288337644e+00
7.600000000000000000e+01	-9.512294245007140159e-01
7.700000000000000000e+01	-1.856066842536673533e+00
7.800000000000000000e+01	-2.716774818961731341e+00
7.900000000000000000e+01	-3.265975566546433395e+00
8.000000000000000000e+01	-3.671387958234243687e+00
8.100000000000000000e+01	-4.022256459516842853e+00
8.200000000000000000e+01	-4.363111129118524723e+00
8.300000000000000000e+01	-4.713600503025274335e+00
8.400000000000000000e+01	-4.006448001001613690e+00
8.500000000000000000e+01	-2.901089049625920957e+00
8.600000000000000000e+01	-1.472203751252433968e+00
8.700000000000000000e+01	-5.090833641238801111e-02
8.800000000000000000e+01	1.478337719940367778e+00
8.900000000000000000e+01	-9.512294245007140159e-01
