x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-2.740687244443347126e+01
3.000000000000000000e+00	-6.366391480962874994e+01
4.000000000000000000e+00	-1.143641716721165267e+02
5.000000000000000000e+00	-1.786683508799713138e+02
6.000000000000000000e+00	-2.651018550887973220e+02
7.000000000000000000e+00	-3.664731137299287980e+02
8.000000000000000000e+00	-4.807441196532226400e+02
9.000000000000000000e+00	-5.982563779824934045e+02
1.000000000000000000e+01	-7.288933464816979040e+02
1.100000000000000000e+01	-8.640076241992394444e+02
1.200000000000000000e+01	-1.001589015350541558e+03
1.300000000000000000e+01	-1.143555934800624982e+03
1.400000000000000000e+01	-1.297277162201022065e+03
1.500000000000000000e+01	-1.445864866040367815e+03
1.600000000000000000e+01	-1.597593612717514816e+03
1.700000000000000000e+01	-1.755844501873129275e+03
1.800000000000000000e+01	-1.916427535737547714e+03
1.900000000000000000e+01	-2.073505422072056717e+03
2.000000000000000000e+01	-2.223226006588712153e+03
2.100000000000000000e+01	-2.368698332447833309e+03
2.200000000000000000e+01	-2.523018305497665096e+03
2.300000000000000000e+01	-2.674752137678580766e+03
2.400000000000000000e+01	-2.831173563818810180e+03
2.500000000000000000e+01	-2.991279350524248912e+03
2.600000000000000000e+01	-3.150903673652290308e+03
2.700000000000000000e+01	-3.308477464333883745e+03
2.800000000000000000e+01	-3.462119549854138768e+03
2.900000000000000000e+01	-3.615024432003734091e+03
3.000000000000000000e+01	-3.765900991498258009e+03
3.100000000000000000e+01	-3.920275576531588740e+03
3.200000000000000000e+01	-4.081484042882414087e+03
3.300000000000000000e+01	-4.231626059786550286e+03
3.400000000000000000e+01	-4.390994649774891514e+03
3.500000000000000000e+01	-4.552926594106082121e+03
3.600000000000000000e+01	-4.707434623770679536e+03
3.700000000000000000e+01	-4.857429782958089163e+03
3.800000000000000000e+01	-5.012578317731544303e+03
3.900000000000000000e+01	-5.164890698059560236e+03
4.000000000000000000e+01	-5.316193543234998288e+03
4.100000000000000000e+01	-5.472875859666064571e+03
4.200000000000000000e+01	-5.631222031598445938e+03
4.300000000000000000e+01	-5.788798556733971054e+03
4.400000000000000000e+01	-5.946005313526325153e+03
4.500000000000000000e+01	-6.100626297194529798e+03
4.600000000000000000e+01	-6.265457957508251639e+03
4.700000000000000000e+01	-6.431198225822909990e+03
4.800000000000000000e+01	-6.595191497113247351e+03
4.900000000000000000e+01	-6.757778994253458222e+03
5.000000000000000000e+01	-6.917566218722065059e+03
5.100000000000000000e+01	-7.068355413348447655e+03
5.200000000000000000e+01	-7.212706823039960909e+03
5.300000000000000000e+01	-7.361929597136562734e+03
5.400000000000000000e+01	-7.511191022028138832e+03
5.500000000000000000e+01	-7.658175658745876717e+03
5.600000000000000000e+01	-7.805089417542890260e+03
5.700000000000000000e+01	-7.959545067906221448e+03
5.800000000000000000e+01	-8.116153900802357384e+03
5.900000000000000000e+01	-8.274262223891784743e+03
6.000000000000000000e+01	-8.425248710553229103e+03
6.100000000000000000e+01	-8.575440888859398910e+03
6.200000000000000000e+01	-8.735770934663247317e+03
6.300000000000000000e+01	-8.893248679549555163e+03
6.400000000000000000e+01	-9.043376458297134377e+03
6.500000000000000000e+01	-9.200160927940387410e+03
6.600000000000000000e+01	-9.365099221964946992e+03
6.700000000000000000e+01	-9.522376845496533861e+03
6.800000000000000000e+01	-9.691304157718090210e+03
6.900000000000000000e+01	-9.852469774752755256e+03
7.000000000000000000e+01	-1.000867803891291624e+04
7.100000000000000000e+01	-1.015854882285193344e+04
7.200000000000000000e+01	-1.031178710836878963e+04
7.300000000000000000e+01	-1.046530984224586791e+04
7.400000000000000000e+01	-1.062048484459693645e+04
7.500000000000000000e+01	-1.076963432448044477e+04
7.600000000000000000e+01	-1.092884350713501590e+04
7.700000000000000000e+01	-1.109163205961094172e+04
7.800000000000000000e+01	-1.124876611907289589e+04
7.900000000000000000e+01	-1.140387256395737859e+04
8.000000000000000000e+01	-1.156514157329984300e+04
8.100000000000000000e+01	-1.173020880779688196e+04
8.200000000000000000e+01	-1.189098727052025060e+04
8.300000000000000000e+01	-1.204816443064972918e+04
8.400000000000000000e+01	-1.221004276630299682e+04
8.500000000000000000e+01	-1.236101876421750785e+04
8.600000000000000000e+01	-1.250817623229157107e+04
8.700000000000000000e+01	-1.265984215859994038e+04
8.800000000000000000e+01	-1.281201318267502575e+04
8.900000000000000000e+01	-1.296558395640684830e+04
