x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-1.573181771210496294e+01
3.000000000000000000e+00	-3.581503966038094688e+01
4.000000000000000000e+00	-6.516563170792404946e+01
5.000000000000000000e+00	-1.050683802465664769e+02
6.000000000000000000e+00	-1.558241147772033059e+02
7.000000000000000000e+00	-2.154341539068902875e+02
8.000000000000000000e+00	-2.825512625154868829e+02
9.000000000000000000e+00	-3.566413668934725933e+02
1.000000000000000000e+01	-4.355736930708125101e+02
1.100000000000000000e+01	-5.187140752155243035e+02
1.200000000000000000e+01	-6.056964356799251163e+02
1.300000000000000000e+01	-6.949674779566995539e+02
1.400000000000000000e+01	-7.871960004350611371e+02
1.500000000000000000e+01	-8.816138115720209498e+02
1.600000000000000000e+01	-9.772012536920711909e+02
1.700000000000000000e+01	-1.073120312907396738e+03
1.800000000000000000e+01	-1.170233543543606402e+03
1.900000000000000000e+01	-1.268655983136122813e+03
2.000000000000000000e+01	-1.367454102536166602e+03
2.100000000000000000e+01	-1.466160058695079442e+03
2.200000000000000000e+01	-1.566508519389452204e+03
2.300000000000000000e+01	-1.666484141044717489e+03
2.400000000000000000e+01	-1.765989388070637688e+03
2.500000000000000000e+01	-1.866494664384098769e+03
2.600000000000000000e+01	-1.966821152028890765e+03
2.700000000000000000e+01	-2.066895386716646044e+03
2.800000000000000000e+01	-2.167028764604408025e+03
2.900000000000000000e+01	-2.266759149664446340e+03
3.000000000000000000e+01	-2.366241196406119798e+03
3.100000000000000000e+01	-2.466783122410124179e+03
3.200000000000000000e+01	-2.567018070026746500e+03
3.300000000000000000e+01	-2.666419595300995752e+03
3.400000000000000000e+01	-2.766785753690992806e+03
3.500000000000000000e+01	-2.866941748497372373e+03
3.600000000000000000e+01	-2.966988180088661011e+03
3.700000000000000000e+01	-3.067783851921139558e+03
3.800000000000000000e+01	-3.168548166512170610e+03
3.900000000000000000e+01	-3.268955409779083311e+03
4.000000000000000000e+01	-3.368198769130534856e+03
4.100000000000000000e+01	-3.468016953234363427e+03
4.200000000000000000e+01	-3.568082359384259689e+03
4.300000000000000000e+01	-3.667669031696597813e+03
4.400000000000000000e+01	-3.766700138285620142e+03
4.500000000000000000e+01	-3.866115857064104148e+03
4.600000000000000000e+01	-3.965647647352847798e+03
4.700000000000000000e+01	-4.065684538549893205e+03
4.800000000000000000e+01	-4.165904331722069401e+03
4.900000000000000000e+01	-4.265830761044437168e+03
5.000000000000000000e+01	-4.366063536084508087e+03
5.100000000000000000e+01	-4.465400616593554332e+03
5.200000000000000000e+01	-4.564376090522500817e+03
5.300000000000000000e+01	-4.663701129262402901e+03
5.400000000000000000e+01	-4.763681861526784814e+03
5.500000000000000000e+01	-4.863004751925785968e+03
5.600000000000000000e+01	-4.962249988027320796e+03
5.700000000000000000e+01	-5.062596202382276715e+03
5.800000000000000000e+01	-5.163114553499221074e+03
5.900000000000000000e+01	-5.263953147489194635e+03
6.000000000000000000e+01	-5.364500799389053100e+03
6.100000000000000000e+01	-5.464548905181441114e+03
6.200000000000000000e+01	-5.564617465018681287e+03
6.300000000000000000e+01	-5.664688427831850277e+03
6.400000000000000000e+01	-5.764187382122359850e+03
6.500000000000000000e+01	-5.863842869076390343e+03
6.600000000000000000e+01	-5.964678325150653109e+03
6.700000000000000000e+01	-6.065584441481763861e+03
6.800000000000000000e+01	-6.165719892640764556e+03
6.900000000000000000e+01	-6.265143096800175044e+03
7.000000000000000000e+01	-6.364271604844625472e+03
7.100000000000000000e+01	-6.464428335297497142e+03
7.200000000000000000e+01	-6.564356914910789783e+03
7.300000000000000000e+01	-6.663667489648383707e+03
7.400000000000000000e+01	-6.763394562612927075e+03
7.500000000000000000e+01	-6.863492129268408462e+03
7.600000000000000000e+01	-6.964129446864373676e+03
7.700000000000000000e+01	-7.064366368545427576e+03
7.800000000000000000e+01	-7.163703053874100078e+03
7.900000000000000000e+01	-7.263495154259950141e+03
8.000000000000000000e+01	-7.363519573555759962e+03
8.100000000000000000e+01	-7.463852045816263853e+03
8.200000000000000000e+01	-7.564817678982457437e+03
8.300000000000000000e+01	-7.664671536739383555e+03
8.400000000000000000e+01	-7.763879114066656257e+03
8.500000000000000000e+01	-7.863225527088765375e+03
8.600000000000000000e+01	-7.962119102673177622e+03
8.700000000000000000e+01	-8.060500270532758805e+03
8.800000000000000000e+01	-8.155594263231034347e+03
8.900000000000000000e+01	-8.250261432670004069e+03
