x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	5.523670899567245662e+00
3.000000000000000000e+00	-9.512294245007140159e-01
4.000000000000000000e+00	6.921325728463327387e+00
5.000000000000000000e+00	-9.512294245007140159e-01
6.000000000000000000e+00	1.314798923251729335e+01
7.000000000000000000e+00	-9.512294245007140159e-01
8.000000000000000000e+00	-2.490470468689657269e-01
9.000000000000000000e+00	1.204142958039553335e+01
1.000000000000000000e+01	-9.512294245007140159e-01
1.100000000000000000e+01	2.404027775941861123e+00
1.200000000000000000e+01	-9.512294245007140159e-01
1.300000000000000000e+01	7.168191749539043478e+00
1.400000000000000000e+01	-9.512294245007140159e-01
1.500000000000000000e+01	5.696757842742345090e+00
1.600000000000000000e+01	-9.512294245007140159e-01
1.700000000000000000e+01	1.506347075932846025e+01
1.800000000000000000e+01	-9.512294245007140159e-01
1.900000000000000000e+01	8.588758592482002019e-01
2.000000000000000000e+01	7.220963479625924109e+00
2.100000000000000000e+01	-9.512294245007140159e-01
2.200000000000000000e+01	1.201007340073267748e+01
2.300000000000000000e+01	-9.512294245007140159e-01
2.400000000000000000e+01	1.119763893260839005e+01
2.500000000000000000e+01	-9.512294245007140159e-01
2.600000000000000000e+01	4.826827637310201702e+00
2.700000000000000000e+01	-9.512294245007140159e-01
2.800000000000000000e+01	8.909120542113429408e+00
2.900000000000000000e+01	-9.512294245007140159e-01
3.000000000000000000e+01	6.788050503435620886e-01
3.100000000000000000e+01	2.298328316075907551e+01
3.200000000000000000e+01	-9.512294245007140159e-01
3.300000000000000000e+01	1.225106260934194280e+00
3.400000000000000000e+01	-9.512294245007140159e-01
3.500000000000000000e+01	2.980606222130441019e+00
3.600000000000000000e+01	-9.512294245007140159e-01
3.700000000000000000e+01	5.419287278384581352e-01
3.800000000000000000e+01	1.069372724843443478e+01
3.900000000000000000e+01	-9.512294245007140159e-01
4.000000000000000000e+01	7.748899197098956471e+00
4.100000000000000000e+01	-9.512294245007140159e-01
4.200000000000000000e+01	4.606244797923390699e+00
4.300000000000000000e+01	-9.512294245007140159e-01
4.400000000000000000e+01	8.164744039469795656e-01
4.500000000000000000e+01	2.089085487778661232e+01
4.600000000000000000e+01	-9.512294245007140159e-01
4.700000000000000000e+01	9.064127134832295596e+00
4.800000000000000000e+01	-9.512294245007140159e-01
4.900000000000000000e+01	3.383081305113084802e+00
5.000000000000000000e+01	-9.512294245007140159e-01
5.100000000000000000e+01	-2.477795761665323226e+00
5.200000000000000000e+01	1.282406201610926111e+01
5.300000000000000000e+01	-9.512294245007140159e-01
5.400000000000000000e+01	2.774288433176141933e-02
5.500000000000000000e+01	4.789402248631983383e+00
5.600000000000000000e+01	-9.512294245007140159e-01
5.700000000000000000e+01	7.235521791418180193e+00
5.800000000000000000e+01	-9.512294245007140159e-01
5.900000000000000000e+01	1.791284101501778281e+01
6.000000000000000000e+01	-9.512294245007140159e-01
6.100000000000000000e+01	1.584461298059519185e+00
6.200000000000000000e+01	-9.512294245007140159e-01
6.300000000000000000e+01	2.825055631159181679e+00
6.400000000000000000e+01	-9.512294245007140159e-01
6.500000000000000000e+01	2.936775211324845536e+00
6.600000000000000000e+01	-9.512294245007140159e-01
6.700000000000000000e+01	5.083874076810066533e+00
6.800000000000000000e+01	-9.512294245007140159e-01
6.900000000000000000e+01	6.560667241433873365e+00
7.000000000000000000e+01	-9.512294245007140159e-01
7.100000000000000000e+01	5.240152553239951772e+00
7.200000000000000000e+01	-9.512294245007140159e-01
7.300000000000000000e+01	8.763119199024101746e+00
7.400000000000000000e+01	-9.512294245007140159e-01
7.500000000000000000e+01	3.700347592372306593e+00
7.600000000000000000e+01	-9.512294245007140159e-01
7.700000000000000000e+01	7.865029983066613717e+00
7.800000000000000000e+01	-9.512294245007140159e-01
7.900000000000000000e+01	5.163030730295416149e+00
8.000000000000000000e+01	-9.512294245007140159e-01
8.100000000000000000e+01	8.632350041937797869e+00
8.200000000000000000e+01	-9.512294245007140159e-01
8.300000000000000000e+01	4.579494679880151686e+00
8.400000000000000000e+01	-9.512294245007140159e-01
8.500000000000000000e+01	6.378742994414944079e+00
8.600000000000000000e+01	-9.512294245007140159e-01
8.700000000000000000e+01	5.199519800984058193e+00
8.800000000000000000e+01	-9.512294245007140159e-01
8.900000000000000000e+01	4.701826727062059952e+00
