x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-3.499067763671098419e+01
3.000000000000000000e+00	-8.175380379071721393e+01
4.000000000000000000e+00	-1.646966104500950792e+02
5.000000000000000000e+00	-2.939807058958023163e+02
6.000000000000000000e+00	-4.695873825108999426e+02
7.000000000000000000e+00	-6.844792137498221791e+02
8.000000000000000000e+00	-9.313740837768369829e+02
9.000000000000000000e+00	-1.208608240371165493e+03
1.000000000000000000e+01	-1.509157537074790980e+03
1.100000000000000000e+01	-1.828919078424698455e+03
1.200000000000000000e+01	-2.169369673556242560e+03
1.300000000000000000e+01	-2.517582921753652499e+03
1.400000000000000000e+01	-2.874775688467806958e+03
1.500000000000000000e+01	-3.241243645026232571e+03
1.600000000000000000e+01	-3.614520722229585772e+03
1.700000000000000000e+01	-3.987183688933971553e+03
1.800000000000000000e+01	-4.362956772502927379e+03
1.900000000000000000e+01	-4.746161900007367876e+03
2.000000000000000000e+01	-5.122162869073911679e+03
2.100000000000000000e+01	-5.497157514222995815e+03
2.200000000000000000e+01	-5.882611877185958292e+03
2.300000000000000000e+01	-6.261885561492837041e+03
2.400000000000000000e+01	-6.649705563465646264e+03
2.500000000000000000e+01	-7.030528856212506071e+03
2.600000000000000000e+01	-7.417746453894773367e+03
2.700000000000000000e+01	-7.812993502826243457e+03
2.800000000000000000e+01	-8.204346492013783063e+03
2.900000000000000000e+01	-8.591740551508977660e+03
3.000000000000000000e+01	-8.980109134514830657e+03
3.100000000000000000e+01	-9.368236427725449175e+03
3.200000000000000000e+01	-9.756228429713875812e+03
3.300000000000000000e+01	-1.013927797531248507e+04
3.400000000000000000e+01	-1.052506722479756172e+04
3.500000000000000000e+01	-1.091119018185399545e+04
3.600000000000000000e+01	-1.129844216060396684e+04
3.700000000000000000e+01	-1.168532629076837111e+04
3.800000000000000000e+01	-1.207396819187011715e+04
3.900000000000000000e+01	-1.245533642308643175e+04
4.000000000000000000e+01	-1.283817598912496214e+04
4.100000000000000000e+01	-1.321992202647581144e+04
4.200000000000000000e+01	-1.360128665512356929e+04
4.300000000000000000e+01	-1.398719848254034332e+04
4.400000000000000000e+01	-1.437180216122452839e+04
4.500000000000000000e+01	-1.475208165259670568e+04
4.600000000000000000e+01	-1.514286002206510238e+04
4.700000000000000000e+01	-1.552550985251229213e+04
4.800000000000000000e+01	-1.590567025227165323e+04
4.900000000000000000e+01	-1.629763765142704870e+04
5.000000000000000000e+01	-1.668960996014952980e+04
5.100000000000000000e+01	-1.707835360525580109e+04
5.200000000000000000e+01	-1.747454749258449010e+04
5.300000000000000000e+01	-1.787222181735301274e+04
5.400000000000000000e+01	-1.825963317465249929e+04
5.500000000000000000e+01	-1.863872372796218770e+04
5.600000000000000000e+01	-1.902359756195623413e+04
5.700000000000000000e+01	-1.940915939450603400e+04
5.800000000000000000e+01	-1.978896179214145377e+04
5.900000000000000000e+01	-2.016530020633787353e+04
6.000000000000000000e+01	-2.053988758411524032e+04
6.100000000000000000e+01	-2.090831342922471231e+04
6.200000000000000000e+01	-2.129588475816377832e+04
6.300000000000000000e+01	-2.168064878462247725e+04
6.400000000000000000e+01	-2.206736423372162608e+04
6.500000000000000000e+01	-2.245227201779291499e+04
6.600000000000000000e+01	-2.283680068895730437e+04
6.700000000000000000e+01	-2.322646078687224144e+04
6.800000000000000000e+01	-2.362038596089932616e+04
6.900000000000000000e+01	-2.401262718632373435e+04
7.000000000000000000e+01	-2.439971460869682414e+04
7.100000000000000000e+01	-2.479375350750893267e+04
7.200000000000000000e+01	-2.518583122064514100e+04
7.300000000000000000e+01	-2.557070914268000706e+04
7.400000000000000000e+01	-2.596431619739088273e+04
7.500000000000000000e+01	-2.635655847064622503e+04
7.600000000000000000e+01	-2.674020763701949181e+04
7.700000000000000000e+01	-2.712996072264342365e+04
7.800000000000000000e+01	-2.750981352896590397e+04
7.900000000000000000e+01	-2.788668079345224760e+04
8.000000000000000000e+01	-2.826423091579134052e+04
8.100000000000000000e+01	-2.865722737063058594e+04
8.200000000000000000e+01	-2.904203937907779982e+04
8.300000000000000000e+01	-2.942045108488048572e+04
8.400000000000000000e+01	-2.980661798503317550e+04
8.500000000000000000e+01	-3.019986800724914065e+04
8.600000000000000000e+01	-3.058693248712842978e+04
8.700000000000000000e+01	-3.098057894880514141e+04
8.800000000000000000e+01	-3.134969282997054688e+04
8.900000000000000000e+01	-3.170991867883228406e+04
