x	y
0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	-9.512294245007140159e-01
2.000000000000000000e+00	-1.856066842536673533e+00
3.000000000000000000e+00	-2.716774818961731341e+00
4.000000000000000000e+00	-1.006324640652216829e+01
5.000000000000000000e+00	-1.988513181794742835e+01
6.000000000000000000e+00	-3.659787391335597562e+01
7.000000000000000000e+00	-5.515731963644607561e+01
8.000000000000000000e+00	-8.017687566209397687e+01
9.000000000000000000e+00	-1.063522539453942812e+02
1.000000000000000000e+01	-1.368073500092827146e+02
1.100000000000000000e+01	-1.668359345551807280e+02
1.200000000000000000e+01	-1.999490318304451080e+02
1.300000000000000000e+01	-2.309647779475909033e+02
1.400000000000000000e+01	-2.655573679191401197e+02
1.500000000000000000e+01	-2.967822082202430920e+02
1.600000000000000000e+01	-3.309624959534436925e+02
1.700000000000000000e+01	-3.615144391695940271e+02
1.800000000000000000e+01	-3.945634890247753788e+02
1.900000000000000000e+01	-4.253854265759985651e+02
2.000000000000000000e+01	-4.579693973839281966e+02
2.100000000000000000e+01	-4.879413899875165157e+02
2.200000000000000000e+01	-5.212519024874515026e+02
2.300000000000000000e+01	-5.526296942692076755e+02
2.400000000000000000e+01	-5.861715016374636207e+02
2.500000000000000000e+01	-6.178350222998773233e+02
2.600000000000000000e+01	-6.510301795526842170e+02
2.700000000000000000e+01	-6.820767152220444132e+02
2.800000000000000000e+01	-7.159501142928238551e+02
2.900000000000000000e+01	-7.482260622593640846e+02
3.000000000000000000e+01	-7.834806846311531672e+02
3.100000000000000000e+01	-8.157169569480354312e+02
3.200000000000000000e+01	-8.498581411458070534e+02
3.300000000000000000e+01	-8.807130586636956195e+02
3.400000000000000000e+01	-9.145892970991097854e+02
3.500000000000000000e+01	-9.457284822352991114e+02
3.600000000000000000e+01	-9.788602148157189049e+02
3.700000000000000000e+01	-1.008830621978787121e+03
3.800000000000000000e+01	-1.040845337792041391e+03
3.900000000000000000e+01	-1.069659033505467505e+03
4.000000000000000000e+01	-1.100849571444337698e+03
4.100000000000000000e+01	-1.130589163422080901e+03
4.200000000000000000e+01	-1.162082499007707611e+03
4.300000000000000000e+01	-1.191797304407981756e+03
4.400000000000000000e+01	-1.224490500347258148e+03
4.500000000000000000e+01	-1.255875822517301231e+03
4.600000000000000000e+01	-1.289911135553131999e+03
4.700000000000000000e+01	-1.321160963654054513e+03
4.800000000000000000e+01	-1.355479627161541885e+03
4.900000000000000000e+01	-1.386321438071423927e+03
5.000000000000000000e+01	-1.419698047135810612e+03
5.100000000000000000e+01	-1.450881318585101099e+03
5.200000000000000000e+01	-1.483958822613872599e+03
5.300000000000000000e+01	-1.515037033910832861e+03
5.400000000000000000e+01	-1.548769391074808482e+03
5.500000000000000000e+01	-1.579676280703714383e+03
5.600000000000000000e+01	-1.612695663665179154e+03
5.700000000000000000e+01	-1.642855633264832704e+03
5.800000000000000000e+01	-1.675179357191829240e+03
5.900000000000000000e+01	-1.704728066916032731e+03
6.000000000000000000e+01	-1.736537654450636865e+03
6.100000000000000000e+01	-1.765661157083004355e+03
6.200000000000000000e+01	-1.797122925741894960e+03
6.300000000000000000e+01	-1.825961896013201795e+03
6.400000000000000000e+01	-1.857195671948132940e+03
6.500000000000000000e+01	-1.885617004719773377e+03
6.600000000000000000e+01	-1.916377199251946649e+03
6.700000000000000000e+01	-1.944339015825065417e+03
6.800000000000000000e+01	-1.974926902044976487e+03
6.900000000000000000e+01	-2.004236649254163467e+03
7.000000000000000000e+01	-2.035006730489154052e+03
7.100000000000000000e+01	-2.064330324463678608e+03
7.200000000000000000e+01	-2.095901987592751539e+03
7.300000000000000000e+01	-2.125453599996981666e+03
7.400000000000000000e+01	-2.158335928858459283e+03
7.500000000000000000e+01	-2.187985768934236603e+03
7.600000000000000000e+01	-2.220387989756552997e+03
7.700000000000000000e+01	-2.250191580216116108e+03
7.800000000000000000e+01	-2.282407061183788755e+03
7.900000000000000000e+01	-2.313098174984720572e+03
8.000000000000000000e+01	-2.346277515515605501e+03
8.100000000000000000e+01	-2.377019973964325345e+03
8.200000000000000000e+01	-2.409571184777978033e+03
8.300000000000000000e+01	-2.439417889615938293e+03
8.400000000000000000e+01	-2.472640616675047568e+03
8.500000000000000000e+01	-2.503339337856942620e+03
8.600000000000000000e+01	-2.537184267399848068e+03
8.700000000000000000e+01	-2.569082300041871349e+03
8.800000000000000000e+01	-2.604143657785781215e+03
8.900000000000000000e+01	-2.637311274578728444e+03
